Time,Sensor1_X,Sensor1_Y,Sensor1_Z,Sensor1_RMS,Sensor2_X,Sensor2_Y,Sensor2_Z,Sensor2_RMS,Sensor3_X,Sensor3_Y,Sensor3_Z,Sensor3_RMS,Sensor4_X,Sensor4_Y,Sensor4_Z,Sensor4_RMS
139.48139095306396,0.57,-0.17,9.54,9.558524990813174,0.46,0.06,9.71,9.721075043430126,-0.34,0.17,9.31,9.31775724088152,7.21,-0.48,9.61,12.023585155850979
140.51342058181763,0.4,-0.17,9.42,9.430021208883892,0.34,-0.17,10.11,10.11714386573602,0.06,0.4,9.6,9.608517055196394,7.21,-0.48,9.61,12.023585155850979
141.59046292304993,0.4,0.17,9.6,9.609833505321514,0.52,0.06,9.88,9.89385667977862,0.17,0.11,9.94,9.942062160336757,7.21,0.0,9.61,12.014000166472448
142.60749912261963,0.4,-0.17,9.6,9.609833505321514,0.52,-0.17,9.77,9.785305309493413,-0.06,0.52,9.37,9.384609741486322,7.21,0.0,9.61,12.014000166472448
143.6353554725647,0.75,-0.46,9.65,9.690025799759256,0.75,-0.34,9.88,9.914257410416578,0.57,0.34,9.77,9.792517551681998,6.73,0.0,10.09,12.128520107581139
144.66253399848938,0.4,0.4,9.94,9.956083567347152,0.11,-0.06,9.37,9.37083774269942,0.29,0.17,10.0,10.005648404776174,7.69,-0.48,9.61,12.317410442134337
145.68314862251282,0.69,-0.11,9.02,9.047021609347466,0.4,0.06,9.77,9.778368984651785,-0.06,0.23,9.54,9.542960756494809,7.21,-0.48,9.61,12.023585155850979
146.7077989578247,0.4,-0.52,9.42,9.442817376185987,0.69,0.23,9.31,9.338367094947596,0.11,0.57,9.6,9.617536066997618,7.21,-0.48,9.61,12.023585155850979
147.7306649684906,0.29,-0.06,9.42,9.424653839796981,0.69,0.17,9.6,9.626266150486387,0.17,0.23,9.37,9.374363978425416,7.21,0.0,9.61,12.014000166472448
148.74668717384338,0.63,0.11,9.54,9.561412029611526,0.57,-0.11,9.65,9.66744537093435,0.0,0.23,10.06,10.062628881162219,7.21,0.0,10.09,12.401298319127719
149.76527738571167,0.46,-0.34,9.48,9.497241704831987,0.69,0.17,9.48,9.506597708959815,0.11,0.46,9.31,9.32200622183873,6.73,0.0,9.61,11.732220591175397
150.7884693145752,0.34,0.23,9.19,9.19916300540435,0.8,0.4,9.88,9.920403217611671,0.0,0.4,9.83,9.83813498585987,7.69,-0.48,10.09,12.69545587995957
151.81206464767456,0.8,-0.29,9.48,9.518114309042522,0.4,0.23,9.48,9.49122226059426,0.06,0.34,9.14,9.146518463328,7.21,0.0,9.61,12.014000166472448
152.83444833755493,0.4,0.11,9.71,9.718857957599752,0.63,-0.17,9.48,9.502431267838773,-0.4,0.11,9.77,9.778803607803972,8.17,-0.48,9.61,12.622654237520727
153.85828375816345,0.75,-0.23,9.94,9.970907681851235,0.86,0.17,9.42,9.46070293371481,0.17,0.69,9.6,9.626266150486387,7.21,0.0,10.09,12.401298319127719
154.8796591758728,0.52,0.0,9.42,9.434341524452037,0.4,-0.06,9.14,9.14894529440416,-0.29,0.46,9.71,9.72521465058741,7.21,0.0,9.61,12.014000166472448
155.90429639816284,0.46,0.0,9.48,9.491153776016908,0.75,-0.29,9.6,9.633618219547628,0.11,0.11,9.94,9.941217229293402,7.69,0.0,10.09,12.686378521863519
156.9254059791565,0.34,0.06,9.83,9.836061203550942,0.69,-0.06,9.65,9.674822995796873,0.34,0.46,9.65,9.666938501925003,7.69,0.0,9.13,11.937043184976757
157.94582748413086,0.17,-0.52,9.42,9.435873038569351,0.63,0.06,9.37,9.391347081223223,-0.06,0.29,9.42,9.424653839796981,7.21,-0.48,9.61,12.023585155850979
158.97575998306274,0.52,0.11,9.94,9.954200118542925,0.52,0.0,9.77,9.783828493999676,0.17,0.17,9.77,9.772957587138091,7.21,0.0,9.61,12.014000166472448
159.98981928825378,0.4,-0.06,9.37,9.37872592626525,0.86,0.11,9.48,9.519564065649226,-0.06,0.57,9.71,9.726900842508883,7.21,0.0,9.13,11.63361508732346
161.0039930343628,0.75,-0.17,9.71,9.74040553570538,0.52,0.11,9.48,9.494888098340075,0.11,0.06,9.77,9.770803447004754,7.69,0.0,9.61,12.308054273523496
162.03098249435425,0.46,0.11,7.7,7.71451229825969,1.49,0.11,8.73,8.856923845218498,-0.57,1.78,7.53,7.758492121540113,7.21,0.0,8.65,11.260843662887785
163.04504704475403,0.29,-0.17,9.48,9.48595804333964,0.4,0.11,9.42,9.429130394686458,0.17,0.23,9.6,9.60425947171358,7.21,0.0,9.61,12.014000166472448
164.06015062332153,0.69,0.11,9.42,9.445877407631333,0.4,-0.34,9.25,9.264885320391182,0.11,0.23,9.71,9.713346488208892,7.69,0.0,9.13,11.937043184976757
165.0796880722046,0.52,0.0,9.37,9.384417936132213,0.4,0.34,9.88,9.893937537704593,0.17,0.34,9.54,9.54757037156574,7.69,-0.48,10.09,12.69545587995957
166.09809160232544,0.46,0.0,9.08,9.091644515707817,0.57,-0.17,9.88,9.897888663750468,0.23,0.4,9.25,9.26150095826805,7.21,-0.48,9.61,12.023585155850979
167.1150906085968,0.46,0.0,9.31,9.321357197318425,0.4,-0.06,9.65,9.658472964190562,0.29,0.8,9.71,9.747214986856504,7.21,-0.48,9.61,12.023585155850979
168.13073921203613,0.4,-0.29,9.19,9.203271157583046,0.8,0.0,10.0,10.031948963187562,0.17,0.46,9.88,9.892163565166117,7.69,-0.48,7.69,10.885889949838736
169.15159678459167,1.26,0.06,9.83,9.910605430547621,1.09,0.75,9.08,9.175892327179957,0.57,1.09,10.4,10.472487765569364,8.17,0.0,10.09,12.982950358065766
170.1788957118988,-10.46,0.11,-3.33,10.97782309932165,-10.8,-0.57,-3.39,11.333887241366046,-10.8,0.34,-2.47,11.084065138747608,-2.4,-0.96,-0.96,2.7573900703382535
171.19543647766113,-9.71,0.0,0.46,9.720889876960856,-9.31,0.34,0.63,9.337483601056551,-9.88,0.4,0.0,9.888093850687302,-1.44,-0.96,0.48,1.7959955456514918
172.21018862724304,-9.37,0.69,-0.46,9.406625324737877,-9.54,0.0,-0.57,9.557013131726878,-9.48,0.57,-0.52,9.51134585639698,-0.96,-0.48,0.48,1.1757550765359255
173.2351324558258,-9.88,0.34,-0.63,9.905902280963609,-9.02,0.29,-0.11,9.025331018860195,-9.71,0.8,-0.63,9.763247410569909,-1.92,-0.48,0.48,2.0364675298172568
174.2665524482727,-9.19,0.34,-0.46,9.207784749873337,-9.54,0.4,-0.34,9.554433525855941,-9.19,0.63,-0.57,9.229187396515469,-0.96,-0.48,0.48,1.1757550765359255
175.2797122001648,-9.25,0.11,-0.46,9.262083998755356,-9.54,0.11,-0.8,9.574116147196042,-9.48,0.52,-0.8,9.5278958852414,-1.44,-0.48,0.48,1.5919798993705918
176.29454517364502,-9.31,0.23,-0.52,9.327346889657315,-9.37,0.06,-0.8,9.404280940082552,-9.54,0.4,-1.09,9.61039541330116,-0.96,-0.48,0.0,1.0733126291998991
177.30604815483093,-9.37,0.34,-0.98,9.42724243880468,-9.37,0.4,-0.63,9.399670206980668,-9.83,0.63,-0.75,9.878679061494001,-0.96,-1.44,0.0,1.7306646122227147
178.31780886650085,-9.48,0.57,-0.98,9.547549423805043,-9.37,0.17,-0.63,9.39269396925078,-9.08,0.75,-0.92,9.157253955198579,-0.96,-0.48,0.0,1.0733126291998991
179.3443992137909,-9.31,0.69,-0.69,9.3609988783249,-9.19,0.63,-1.21,9.290699650725989,-9.77,0.34,-0.63,9.796193138153207,-0.96,-0.48,-0.48,1.1757550765359255
180.35962176322937,-9.25,0.34,-0.46,9.267669609993659,-9.48,-0.11,-0.46,9.491791190286479,-9.77,0.4,-0.8,9.810856231746543,-1.44,-0.48,0.0,1.517893276880822
181.38477611541748,-9.14,0.75,-0.11,9.171379394616713,-9.14,0.4,-0.46,9.16030567175572,-9.71,0.75,-0.8,9.771724515150845,-1.44,-0.48,0.48,1.5919798993705918
182.4057891368866,-9.14,0.4,-0.4,9.157488738731814,-9.71,0.63,-1.09,9.79127672982436,-9.77,0.75,-0.46,9.809536176598769,-0.96,0.0,0.0,0.96
183.42336344718933,-9.37,0.46,-1.44,9.491159044078863,-8.91,0.29,-0.69,8.941381325052635,-9.48,0.75,-1.49,9.625642835675963,-1.44,-0.48,0.0,1.517893276880822
184.44322681427002,-5.4,7.47,-2.76,9.621772186037248,-5.46,7.58,-2.82,9.75809407620156,-5.98,7.58,-2.24,9.911326853655872,0.96,5.77,-0.96,5.927571172073769
185.46054577827454,0.75,10.23,0.63,10.276784516569373,0.92,10.11,0.52,10.16508239022193,0.4,9.48,0.57,9.505540489630246,7.69,8.17,0.48,11.230111308442138
186.4898955821991,0.8,10.23,-0.17,10.26264098563328,0.86,10.29,0.17,10.32727456786155,0.75,9.71,-0.52,9.752794471329745,7.69,8.17,0.0,11.219848483825439
187.50288724899292,0.46,9.71,0.8,9.75375312379804,0.8,9.77,1.03,9.856662721225678,0.29,9.71,0.69,9.73880382798627,7.21,7.69,0.96,10.584979924402314
188.53153920173645,0.57,10.06,1.21,10.148526986710928,0.4,9.88,1.72,10.036573120343418,0.23,9.65,0.92,9.696483898816107,7.21,8.17,1.44,10.991205575367973
189.56098294258118,0.75,9.88,1.72,10.056604794859943,0.34,9.83,1.32,9.924056630229394,0.34,9.71,1.55,9.838810903762711,7.21,9.13,0.48,11.643513215520478
190.57233548164368,0.46,10.11,0.8,10.15202935377947,0.4,9.88,1.09,9.947989746677468,0.8,9.48,0.98,9.564036804613416,7.21,8.65,0.96,11.301690139089816
191.58625721931458,0.34,9.65,1.61,9.789290066189682,0.69,10.4,1.21,10.492864241950336,0.29,9.83,0.69,9.858453225531884,7.21,8.65,0.48,11.27106915957843
192.6029188632965,0.75,10.0,1.09,10.08715024176799,0.57,9.88,0.69,9.920453618660792,0.57,9.77,0.92,9.829760933003406,6.73,9.13,0.96,11.38294338033885
193.6312117576599,0.63,9.65,0.86,9.70870743199114,0.92,9.65,1.15,9.761731403803324,0.57,9.65,1.15,9.734983307638489,7.69,7.69,0.96,10.91759130944184
194.66085743904114,0.4,10.52,0.92,10.567724447580945,0.4,9.6,1.03,9.663379326094987,0.57,9.77,0.75,9.815309470414062,7.21,8.17,0.96,10.93867450836709
195.69072079658508,-0.17,9.83,0.75,9.860035496893508,0.29,9.6,0.63,9.625019480499766,-0.11,9.31,0.4,9.319238166288057,6.73,8.17,0.96,10.628424154125577
196.71836233139038,0.06,9.65,0.46,9.661143824620355,0.29,9.6,0.92,9.64834182644873,0.0,9.71,1.09,9.770987667579979,6.73,8.17,0.48,10.595857681188438
197.74494552612305,-0.29,9.48,-1.61,9.620114344434791,-0.46,9.37,-1.78,9.548659591796117,-0.29,9.08,-1.38,9.188846499969406,6.25,7.69,-0.96,9.955912816010393
198.7733027935028,-0.34,0.17,-9.65,9.657484144434305,-0.23,0.4,-9.65,9.661024790362562,-0.06,0.4,-9.48,9.488624768637445,7.21,-0.48,-9.13,11.643513215520478
199.79905891418457,-0.23,0.92,-10.52,10.562655916009003,-0.17,1.21,-10.29,10.362292217458451,-0.29,0.8,-10.06,10.095924920481531,6.25,-0.48,-9.61,11.473665499743314
200.81551814079285,-1.15,2.13,-11.32,11.575914650687436,-0.8,1.55,-11.55,11.680967425688678,-0.98,1.95,-11.38,11.587376752311112,6.25,0.48,-10.57,12.28892997782964
201.8333752155304,-0.8,-1.72,10.57,10.738868655496258,-0.63,-1.84,10.86,11.032773903239384,-1.72,0.06,9.02,9.182722907721871,4.81,-0.48,8.65,9.909036280082942
202.86003303527832,4.25,-0.8,11.03,11.84750606667918,5.23,-2.64,6.72,8.915206110909606,5.46,3.33,14.14,15.519023809505546,8.65,-0.96,11.53,14.445933683912576
